gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000011426.11	ANLN	protein_coding	3622	1908	1820	34.3411	9.9634	10.0872
ENSG00000011426.11	ANLN	protein_coding	702	360	384	8.3213	2.5143	2.2511
ENSG00000011426.11	ANLN	protein_coding	2088	1075	1068	17.5680	5.7411	6.3344
ENSG00000011426.11	ANLN	protein_coding	3011	1530	1551	32.7222	9.4782	8.9776
ENSG00000011426.11	ANLN	protein_coding	658	327	336	6.1819	2.4810	3.1067
ENSG00000011426.11	ANLN	protein_coding	450	242	214	5.6594	1.6560	1.5617
ENSG00000011426.11	ANLN	protein_coding	1271	665	645	14.0221	4.7165	5.2642
ENSG00000011426.11	ANLN	protein_coding	3895	1967	1986	48.4564	16.0891	16.1704
ENSG00000011426.11	ANLN	protein_coding	52945	27740	27082	326.3644	87.7682	80.4672
ENSG00000011426.11	ANLN	protein_coding	3290	1703	1653	26.4491	9.1924	10.0488
ENSG00000011426.11	ANLN	protein_coding	5673	2985	2940	39.8804	10.8024	10.4262
ENSG00000011426.11	ANLN	protein_coding	10862	5666	5652	111.1356	27.5249	29.5141
ENSG00000011426.11	ANLN	protein_coding	1755	900	873	14.2812	5.1858	5.9718
ENSG00000011426.11	ANLN	protein_coding	65	34	31	0.6891	0.2873	0.3877
ENSG00000011426.11	ANLN	protein_coding	1461	750	764	30.9323	7.3334	7.6252
ENSG00000011426.11	ANLN	protein_coding	1636	819	866	16.7612	4.7543	5.0065
ENSG00000011426.11	ANLN	protein_coding	4317	2251	2218	80.9140	20.9294	19.1059
ENSG00000011426.11	ANLN	protein_coding	611	340	296	6.0342	1.4905	1.5044
ENSG00000011426.11	ANLN	protein_coding	962	468	516	10.0883	2.8728	2.7739
ENSG00000011426.11	ANLN	protein_coding	203	89	121	2.7275	0.7889	0.7448
ENSG00000011426.11	ANLN	protein_coding	7899	4055	4104	71.2436	20.3015	20.8176
ENSG00000011426.11	ANLN	protein_coding	523	256	270	5.2860	1.8677	2.0818
ENSG00000011426.11	ANLN	protein_coding	3205	1558	1717	38.9564	9.1246	8.3092
ENSG00000011426.11	ANLN	protein_coding	6472	3369	3249	78.3780	23.2226	22.8316
ENSG00000011426.11	ANLN	protein_coding	820	411	438	9.3432	2.5296	2.4684
ENSG00000011426.11	ANLN	protein_coding	1734	846	895	17.2700	6.5394	6.7653
ENSG00000011426.11	ANLN	protein_coding	1939	963	984	26.3262	7.9101	7.7942
ENSG00000011426.11	ANLN	protein_coding	1059	535	562	13.4800	4.1635	4.2569
ENSG00000011426.11	ANLN	protein_coding	3646	1867	1826	24.2484	9.3177	9.9968
ENSG00000011426.11	ANLN	protein_coding	1435	725	737	20.6772	5.7640	7.1990
ENSG00000011426.11	ANLN	protein_coding	640	346	302	4.7370	1.7057	1.7864
ENSG00000011426.11	ANLN	protein_coding	13196	7016	6501	142.7311	40.4726	36.4552
ENSG00000011426.11	ANLN	protein_coding	2991	1566	1555	28.8412	9.8046	10.0421
ENSG00000011426.11	ANLN	protein_coding	521	271	250	5.1677	1.9753	2.3655
ENSG00000011426.11	ANLN	protein_coding	1957	990	1022	24.5785	6.7242	6.5156
ENSG00000011426.11	ANLN	protein_coding	3333	1742	1777	54.4438	13.3569	12.9924
ENSG00000011426.11	ANLN	protein_coding	4131	2125	2146	33.1081	8.0131	7.7210
ENSG00000011426.11	ANLN	protein_coding	7251	14	7872	99.3450	32.8810	30.1853
ENSG00000011426.11	ANLN	protein_coding	2617	1350	1340	34.3963	11.2306	10.8377
ENSG00000011426.11	ANLN	protein_coding	5667	2896	2868	52.5300	15.4818	16.5933
ENSG00000011426.11	ANLN	protein_coding	4474	2293	2315	39.0757	9.6387	9.8014
ENSG00000011426.11	ANLN	protein_coding	4327	2217	2253	51.7071	14.1955	12.4933
ENSG00000011426.11	ANLN	protein_coding	90	45	48	0.9888	0.3100	0.3283
ENSG00000011426.11	ANLN	protein_coding	4507	2297	2290	37.4280	10.4129	9.7771
ENSG00000011426.11	ANLN	protein_coding	2667	1420	1339	36.1457	10.0985	9.7816
ENSG00000011426.11	ANLN	protein_coding	1996	989	1063	21.7901	6.5618	5.9533
ENSG00000011426.11	ANLN	protein_coding	3838	1988	1978	35.1866	8.6114	8.1375
ENSG00000011426.11	ANLN	protein_coding	1510	766	790	13.4354	3.6741	3.5479
ENSG00000011426.11	ANLN	protein_coding	3001	1524	1522	22.5525	8.1951	8.7776
ENSG00000011426.11	ANLN	protein_coding	966	503	499	10.0024	2.4516	2.1970
ENSG00000011426.11	ANLN	protein_coding	1827	909	955	21.2240	5.4943	5.1150
ENSG00000011426.11	ANLN	protein_coding	158	74	88	1.6841	0.4183	0.3850
ENSG00000011426.11	ANLN	protein_coding	108	40	69	2.8033	0.7204	0.6707
ENSG00000011426.11	ANLN	protein_coding	6057	3134	3100	44.6634	14.2701	14.2022
ENSG00000011426.11	ANLN	protein_coding	10416	5475	5241	81.0308	24.4909	25.1117
ENSG00000011426.11	ANLN	protein_coding	2361	1208	1231	27.3621	7.3889	7.5207
ENSG00000011426.11	ANLN	protein_coding	241	110	133	2.1334	0.7400	0.7785
ENSG00000011426.11	ANLN	protein_coding	188	98	99	2.0430	0.5930	0.5738
ENSG00000011426.11	ANLN	protein_coding	14260	7240	7353	104.7421	31.1264	30.7139
ENSG00000011426.11	ANLN	protein_coding	1061	552	536	12.8833	3.3835	3.2255
ENSG00000011426.11	ANLN	protein_coding	4522	2369	2292	50.1704	14.8574	15.1563
ENSG00000011426.11	ANLN	protein_coding	636	357	301	6.8219	1.7414	1.6807
ENSG00000011426.11	ANLN	protein_coding	1469	721	754	12.8439	8.0920	8.9177
ENSG00000011426.11	ANLN	protein_coding	14168	7449	7312	88.3031	30.5849	30.4316
ENSG00000011426.11	ANLN	protein_coding	2701	1477	1304	32.6195	8.7230	8.6429
ENSG00000011426.11	ANLN	protein_coding	6002	3212	2976	38.4628	10.9589	11.4943
ENSG00000011426.11	ANLN	protein_coding	508	294	227	5.1589	1.4332	1.3749
ENSG00000011426.11	ANLN	protein_coding	190	103	94	2.1905	0.6823	0.7582
ENSG00000011426.11	ANLN	protein_coding	238	117	125	3.4493	1.0272	1.0208
ENSG00000011426.11	ANLN	protein_coding	2399	1199	1265	14.9235	4.6104	4.9395
ENSG00000011426.11	ANLN	protein_coding	622	331	311	8.3861	2.4935	2.2815
ENSG00000011426.11	ANLN	protein_coding	2290	1148	1184	19.7213	5.9350	6.0502
ENSG00000011426.11	ANLN	protein_coding	10544	5596	5337	87.7266	30.9256	34.7911
ENSG00000011426.11	ANLN	protein_coding	233	145	94	2.9463	0.7804	0.8452
ENSG00000011426.11	ANLN	protein_coding	3090	1605	1558	62.8927	15.9441	15.0180
ENSG00000011426.11	ANLN	protein_coding	2083	1074	1050	14.9528	5.1602	5.7745
ENSG00000011426.11	ANLN	protein_coding	1534	800	757	19.9663	6.1918	6.1975
ENSG00000011426.11	ANLN	protein_coding	2171	1083	1115	19.5999	7.7813	8.0170
ENSG00000011426.11	ANLN	protein_coding	43	21	22	0.4296	0.1386	0.1466
ENSG00000011426.11	ANLN	protein_coding	5434	2752	2864	58.2871	19.6054	19.4915
ENSG00000011426.11	ANLN	protein_coding	2168	1116	1175	19.7992	5.4794	5.3516
ENSG00000011426.11	ANLN	protein_coding	203	97	112	2.4815	0.7374	0.6896
ENSG00000011426.11	ANLN	protein_coding	604	304	308	6.2506	1.7057	1.6193
ENSG00000011426.11	ANLN	protein_coding	1795	910	938	17.7228	5.0734	5.2327
ENSG00000011426.11	ANLN	protein_coding	751	403	371	11.4553	3.1871	3.0355
ENSG00000011426.11	ANLN	protein_coding	1460	740	751	20.1339	6.0196	6.2016
ENSG00000011426.11	ANLN	protein_coding	1940	993	1015	16.6976	4.0530	3.9674
ENSG00000011426.11	ANLN	protein_coding	1688	930	809	20.9873	5.7919	5.2734
ENSG00000011426.11	ANLN	protein_coding	1129	583	580	11.6438	2.9994	2.9712
ENSG00000011426.11	ANLN	protein_coding	883	437	466	10.0436	3.8302	3.7819
ENSG00000011426.11	ANLN	protein_coding	1624	832	831	14.0665	4.9050	4.7888
ENSG00000011426.11	ANLN	protein_coding	105	55	53	0.9650	0.2982	0.3125
ENSG00000011426.11	ANLN	protein_coding	3101	1591	1573	19.4587	8.1173	8.3580
ENSG00000011426.11	ANLN	protein_coding	3696	1876	1925	29.9395	8.9580	9.1259
ENSG00000011426.11	ANLN	protein_coding	1133	535	611	5.3681	2.9088	4.5423
ENSG00000011426.11	ANLN	protein_coding	2413	1213	1309	23.9799	5.7513	5.6765
ENSG00000011426.11	ANLN	protein_coding	122	70	52	1.4185	0.4346	0.4021
ENSG00000011426.11	ANLN	protein_coding	118	53	72	2.1192	0.5448	0.5254
ENSG00000011426.11	ANLN	protein_coding	1879	926	970	12.8552	3.9648	4.0476
ENSG00000011426.11	ANLN	protein_coding	7614	3893	3889	71.5947	21.0659	21.8865
ENSG00000011426.11	ANLN	protein_coding	7136	3654	3628	70.7909	21.0046	20.1198
ENSG00000011426.11	ANLN	protein_coding	2341	1147	1218	12.4955	5.1355	6.0621
ENSG00000011426.11	ANLN	protein_coding	170	86	87	1.1023	0.4865	0.5514
ENSG00000011426.11	ANLN	protein_coding	4398	2289	2246	36.2059	10.0668	9.2911
ENSG00000011426.11	ANLN	protein_coding	440	214	228	3.1843	1.2191	1.6870
ENSG00000011426.11	ANLN	protein_coding	4043	2111	2061	49.8429	12.2688	11.5742
ENSG00000011426.11	ANLN	protein_coding	1255	598	659	15.6013	5.3581	6.8863
ENSG00000011426.11	ANLN	protein_coding	8710	4488	4542	76.3571	22.0458	23.1148
ENSG00000011426.11	ANLN	protein_coding	2292	1175	1195	18.2602	4.5132	4.8246
ENSG00000011426.11	ANLN	protein_coding	1624	803	833	14.1695	4.8505	5.5026
ENSG00000011426.11	ANLN	protein_coding	2475	1245	1316	28.7072	6.9306	6.7022
ENSG00000011426.11	ANLN	protein_coding	1521	768	777	11.6753	4.1312	4.3373
ENSG00000011426.11	ANLN	protein_coding	2863	1409	1489	17.6440	9.3559	12.1434
ENSG00000011426.11	ANLN	protein_coding	1121	556	598	10.7657	3.0661	2.8907
ENSG00000011426.11	ANLN	protein_coding	4274	2160	2202	48.6132	13.4524	13.1023
ENSG00000011426.11	ANLN	protein_coding	17000	8779	8736	133.5210	40.0645	41.0160
ENSG00000011426.11	ANLN	protein_coding	2425	1199	1273	15.6819	5.2421	5.1255
ENSG00000011426.11	ANLN	protein_coding	1174	629	583	14.7030	4.0792	4.7040
ENSG00000011426.11	ANLN	protein_coding	3498	1845	1765	30.1180	8.2070	7.6594
ENSG00000011426.11	ANLN	protein_coding	1584	828	794	11.0083	3.5118	4.1884
ENSG00000011426.11	ANLN	protein_coding	224	121	111	2.1860	0.5883	0.5825
ENSG00000011426.11	ANLN	protein_coding	230	121	114	2.1535	0.6137	0.5770
ENSG00000011426.11	ANLN	protein_coding	3702	1932	1928	42.7447	10.4135	10.0163
ENSG00000011426.11	ANLN	protein_coding	3285	1738	1685	25.9887	6.7663	6.4496
ENSG00000011426.11	ANLN	protein_coding	10442	5370	5418	91.6771	21.8938	20.7454
ENSG00000011426.11	ANLN	protein_coding	1563	809	775	19.6473	5.6766	5.3087
ENSG00000011426.11	ANLN	protein_coding	2942	1549	1493	26.9932	6.6387	6.4955
ENSG00000011426.11	ANLN	protein_coding	2369	1233	1187	20.1074	5.7142	5.4483
ENSG00000011426.11	ANLN	protein_coding	7215	3783	3646	56.1335	14.9728	14.4977
ENSG00000011426.11	ANLN	protein_coding	6379	3196	3293	46.4119	14.6932	15.5016
ENSG00000011426.11	ANLN	protein_coding	1263	604	684	14.4740	4.3371	4.6936
ENSG00000011426.11	ANLN	protein_coding	914	454	478	15.0277	4.6334	4.0636
ENSG00000011426.11	ANLN	protein_coding	1777	939	877	12.1928	4.1777	4.0647
ENSG00000011426.11	ANLN	protein_coding	573	297	306	5.7356	1.7417	1.7085
ENSG00000011426.11	ANLN	protein_coding	772	362	417	11.4273	3.7415	4.4958
ENSG00000011426.11	ANLN	protein_coding	1238	615	661	16.9125	4.6413	4.3656
ENSG00000011426.11	ANLN	protein_coding	1207	621	642	12.5815	3.2256	3.5842
ENSG00000011426.11	ANLN	protein_coding	4184	2195	2071	45.1252	13.0395	12.8410
ENSG00000011426.11	ANLN	protein_coding	139	72	75	1.4570	0.4240	0.4364
ENSG00000011426.11	ANLN	protein_coding	3628	1974	1776	35.6210	9.9414	9.7350
ENSG00000011426.11	ANLN	protein_coding	2043	1089	995	23.7731	7.4192	7.5356
ENSG00000011426.11	ANLN	protein_coding	2820	1468	1452	27.7888	7.1873	7.1565
ENSG00000011426.11	ANLN	protein_coding	5905	3053	2964	76.5465	24.0158	25.8209
ENSG00000011426.11	ANLN	protein_coding	2580	1290	1308	30.9176	10.4311	10.6694
ENSG00000011426.11	ANLN	protein_coding	110	58	52	1.6971	0.6687	0.7596
ENSG00000011426.11	ANLN	protein_coding	5788	2936	3003	39.6721	14.1117	14.4532
ENSG00000011426.11	ANLN	protein_coding	258	141	123	2.6980	0.6615	0.6578
ENSG00000011426.11	ANLN	protein_coding	941	468	496	11.6378	3.0184	3.1270
ENSG00000011426.11	ANLN	protein_coding	448	209	248	5.9151	1.6440	1.5120
ENSG00000011426.11	ANLN	protein_coding	309	155	174	2.8831	0.8791	0.9129
ENSG00000011426.11	ANLN	protein_coding	910	450	489	9.1791	2.5618	2.4557
ENSG00000011426.11	ANLN	protein_coding	403	229	181	4.4472	1.2315	1.1835
ENSG00000011426.11	ANLN	protein_coding	2165	1096	1104	16.3825	5.3302	6.2774
ENSG00000011426.11	ANLN	protein_coding	16475	8525	8616	212.5991	55.8148	55.1555
ENSG00000011426.11	ANLN	protein_coding	512	253	278	4.1633	1.1521	1.0750
ENSG00000011426.11	ANLN	protein_coding	1529	781	823	23.1300	5.6534	5.4136
ENSG00000011426.11	ANLN	protein_coding	3462	1844	1720	36.4237	10.0638	9.5109
ENSG00000011426.11	ANLN	protein_coding	1090	566	567	14.6637	3.9450	3.6443
ENSG00000011426.11	ANLN	protein_coding	2136	1081	1071	14.9415	5.4754	6.3455
ENSG00000011426.11	ANLN	protein_coding	297	159	140	3.9338	1.2082	1.2364
ENSG00000011426.11	ANLN	protein_coding	2897	1480	1525	25.2028	7.9741	7.5780
ENSG00000011426.11	ANLN	protein_coding	10117	5192	5087	88.2184	38.0929	39.3147
ENSG00000011426.11	ANLN	protein_coding	1595	862	796	36.8835	15.3667	16.6988
ENSG00000011426.11	ANLN	protein_coding	1156	577	588	12.4098	5.2414	6.5270
ENSG00000011426.11	ANLN	protein_coding	909	487	451	26.8651	6.6663	6.1964
ENSG00000011426.11	ANLN	protein_coding	920	453	483	12.1969	3.3134	3.0877
ENSG00000011426.11	ANLN	protein_coding	2094	1080	1087	26.0188	6.8895	6.5952
ENSG00000011426.11	ANLN	protein_coding	1442	741	734	12.8184	4.7764	4.5775
ENSG00000011426.11	ANLN	protein_coding	3927	1994	1988	36.5087	11.2816	11.3562
ENSG00000011426.11	ANLN	protein_coding	822	413	428	6.9072	1.7242	1.6457
ENSG00000011426.11	ANLN	protein_coding	3741	1891	1963	38.2274	13.4437	12.5326
ENSG00000011426.11	ANLN	protein_coding	27237	14165	13806	213.9987	57.2959	54.9155
ENSG00000011426.11	ANLN	protein_coding	5228	2698	2743	35.5080	11.7470	12.5790
ENSG00000011426.11	ANLN	protein_coding	187	84	104	1.9264	0.5528	0.5319
ENSG00000011426.11	ANLN	protein_coding	3640	1909	1836	31.1890	9.0391	9.1962
ENSG00000011426.11	ANLN	protein_coding	889	440	468	10.7168	3.8078	3.8357
ENSG00000011426.11	ANLN	protein_coding	1230	617	624	8.6600	4.0310	4.3269
ENSG00000011426.11	ANLN	protein_coding	4802	2538	2507	39.5095	9.6841	9.5149
ENSG00000011426.11	ANLN	protein_coding	1050	520	556	11.6378	3.1765	3.1554
ENSG00000011426.11	ANLN	protein_coding	2028	1033	1045	20.4615	5.9072	5.8806
ENSG00000011426.11	ANLN	protein_coding	1890	1023	939	24.3578	6.9437	7.0567
ENSG00000011426.11	ANLN	protein_coding	4579	2333	2352	58.3122	18.8810	18.0827
ENSG00000011426.11	ANLN	protein_coding	135	69	68	1.1726	0.4480	0.5427
ENSG00000011426.11	ANLN	protein_coding	5128	2625	2602	40.4715	11.5709	11.1325
ENSG00000011426.11	ANLN	protein_coding	5589	2945	2898	39.8844	9.8733	9.8129
ENSG00000011426.11	ANLN	protein_coding	5176	2751	2644	45.2182	15.5234	14.5983
ENSG00000011426.11	ANLN	protein_coding	9468	4837	4968	110.8484	27.2667	26.1151
ENSG00000011426.11	ANLN	protein_coding	2264	1132	1164	21.3796	8.3278	9.3759
ENSG00000011426.11	ANLN	protein_coding	514	266	257	5.4168	1.5688	1.5599
ENSG00000011426.11	ANLN	protein_coding	1230	627	641	9.3631	2.6740	3.1080
ENSG00000011426.11	ANLN	protein_coding	2275	1155	1191	22.7567	5.7121	5.3276
ENSG00000011426.11	ANLN	protein_coding	4583	2382	2358	54.6792	15.1348	15.3578
ENSG00000011426.11	ANLN	protein_coding	591	312	289	10.2408	2.9384	3.0758
ENSG00000011426.11	ANLN	protein_coding	502	258	257	5.1942	1.7202	1.9789
ENSG00000011426.11	ANLN	protein_coding	2200	1168	1110	26.0577	7.3465	7.3386
ENSG00000011426.11	ANLN	protein_coding	2952	1528	1537	30.4154	9.1475	9.6631
ENSG00000011426.11	ANLN	protein_coding	1859	981	948	15.7904	3.9361	3.8466
ENSG00000011426.11	ANLN	protein_coding	543	267	292	5.4772	1.7069	1.6665
ENSG00000011426.11	ANLN	protein_coding	2532	1307	1354	40.5993	10.0597	9.8569
ENSG00000011426.11	ANLN	protein_coding	3178	1641	1655	33.8068	9.0007	8.8549
ENSG00000011426.11	ANLN	protein_coding	5982	2991	3127	50.9177	17.3376	15.8058
ENSG00000011426.11	ANLN	protein_coding	10927	5633	5717	106.1104	27.6726	27.4599
ENSG00000011426.11	ANLN	protein_coding	203	113	100	1.2964	0.4248	0.4721
ENSG00000011426.11	ANLN	protein_coding	3136	1619	1602	32.7594	9.3232	9.6805
ENSG00000011426.11	ANLN	protein_coding	5831	2951	3073	60.2081	18.0739	19.2256
ENSG00000011426.11	ANLN	protein_coding	3983	2057	1963	31.5888	9.8822	9.5493
ENSG00000011426.11	ANLN	protein_coding	6641	3446	3463	83.6388	24.1643	22.6350
ENSG00000011426.11	ANLN	protein_coding	4520	2449	2211	44.2096	14.5453	15.1757
